Days,"t_half = 25.000 
t_max = 14.000","t_half = 25.000 
t_max = 17.500","t_half = 25.000 
t_max = 21.000","t_half = 25.000 
t_max = 24.500","t_half = 25.000 
t_max = 28.000","t_half = 28.143 
t_max = 14.000","t_half = 28.143 
t_max = 17.500","t_half = 28.143 
t_max = 21.000","t_half = 28.143 
t_max = 24.500","t_half = 28.143 
t_max = 28.000","t_half = 31.286 
t_max = 14.000","t_half = 31.286 
t_max = 17.500","t_half = 31.286 
t_max = 21.000","t_half = 31.286 
t_max = 24.500","t_half = 31.286 
t_max = 28.000","t_half = 34.429 
t_max = 14.000","t_half = 34.429 
t_max = 17.500","t_half = 34.429 
t_max = 21.000","t_half = 34.429 
t_max = 24.500","t_half = 34.429 
t_max = 28.000","t_half = 37.571 
t_max = 14.000","t_half = 37.571 
t_max = 17.500","t_half = 37.571 
t_max = 21.000","t_half = 37.571 
t_max = 24.500","t_half = 37.571 
t_max = 28.000","t_half = 40.714 
t_max = 14.000","t_half = 40.714 
t_max = 17.500","t_half = 40.714 
t_max = 21.000","t_half = 40.714 
t_max = 24.500","t_half = 40.714 
t_max = 28.000","t_half = 43.857 
t_max = 14.000","t_half = 43.857 
t_max = 17.500","t_half = 43.857 
t_max = 21.000","t_half = 43.857 
t_max = 24.500","t_half = 43.857 
t_max = 28.000","t_half = 47.000 
t_max = 14.000","t_half = 47.000 
t_max = 17.500","t_half = 47.000 
t_max = 21.000","t_half = 47.000 
t_max = 24.500","t_half = 47.000 
t_max = 28.000","t_half = 50.143 
t_max = 14.000","t_half = 50.143 
t_max = 17.500","t_half = 50.143 
t_max = 21.000","t_half = 50.143 
t_max = 24.500","t_half = 50.143 
t_max = 28.000","t_half = 53.286 
t_max = 14.000","t_half = 53.286 
t_max = 17.500","t_half = 53.286 
t_max = 21.000","t_half = 53.286 
t_max = 24.500","t_half = 53.286 
t_max = 28.000","t_half = 56.429 
t_max = 14.000","t_half = 56.429 
t_max = 17.500","t_half = 56.429 
t_max = 21.000","t_half = 56.429 
t_max = 24.500","t_half = 56.429 
t_max = 28.000","t_half = 59.571 
t_max = 14.000","t_half = 59.571 
t_max = 17.500","t_half = 59.571 
t_max = 21.000","t_half = 59.571 
t_max = 24.500","t_half = 59.571 
t_max = 28.000","t_half = 62.714 
t_max = 14.000","t_half = 62.714 
t_max = 17.500","t_half = 62.714 
t_max = 21.000","t_half = 62.714 
t_max = 24.500","t_half = 62.714 
t_max = 28.000","t_half = 65.857 
t_max = 14.000","t_half = 65.857 
t_max = 17.500","t_half = 65.857 
t_max = 21.000","t_half = 65.857 
t_max = 24.500","t_half = 65.857 
t_max = 28.000","t_half = 69.000 
t_max = 14.000","t_half = 69.000 
t_max = 17.500","t_half = 69.000 
t_max = 21.000","t_half = 69.000 
t_max = 24.500","t_half = 69.000 
t_max = 28.000"
2020-04-11,112987116.79046182,112987229.04016773,112987353.68990496,112987484.89717017,112987618.6212741,112987109.66867927,112987219.69235039,112987343.12587872,112987474.27698345,112987609.12219983,112987103.19608597,112987210.90034121,112987332.75592834,112987463.23127225,112987598.34507032,112987097.31555502,112987202.70650749,112987322.79655376,112987452.21602862,112987587.03958535,112987091.96264012,112987195.09858455,112987313.33882576,112987441.47205368,112987575.63619892,112987087.07555443,112987188.04111229,112987304.40949221,112987431.12181334,112987564.38274774,112987082.5986156,112987181.49030438,112987296.00236192,112987421.22133459,112987553.41976333,112987078.48300049,112987175.4010996,112987288.09488703,112987411.78897116,112987542.82346351,112987074.68642652,112987169.7304096,112987280.65708268,112987402.82177965,112987532.63101915,112987071.17245448,112987164.4384827,112987273.65635411,112987394.30503213,112987522.8557637,112987067.90970938,112987159.48933229,112987267.06008661,112987386.21781698,112987513.49652828,112987064.87114139,112987154.85070957,112987260.836991,112987378.53635922,112987504.54345743,112987062.03336991,112987150.49386624,112987254.95775136,112987371.23598501,112987495.9816718,112987059.37612027,112987146.39323363,112987249.39528133,112987364.29226948,112987487.79358928,112987056.88174757,112987142.52608274,112987244.12476294,112987357.68168712,112987479.96039747
2020-04-12,112985759.59023479,112985866.77886346,112985987.24726762,112986115.0362709,112986246.00594017,112985752.82696739,112985857.7673088,112985976.97268549,112986104.64549315,112986236.6706587,112985746.69015022,112985849.30015832,112985966.89358012,112986093.8432841,112986226.08266516,112985741.12335324,112985841.41694692,112985957.22005506,112986083.07600394,112986214.97945073,112985736.0635817,112985834.10455014,112985948.03992854,112986072.57898276,112986203.78419045,112985731.45073053,112985827.32762372,112985939.37839952,112986062.47155903,112986192.74027207,112985727.23079734,112985821.04297057,112985931.22867382,112986052.80800004,112986181.98547117,112985723.35653822,112985815.20633174,112985923.56813124,112986043.6057189,112986171.59429598,112985719.78711274,112985809.7754971,112985916.36701031,112986034.86133079,112986161.60287063,112985716.48737922,112985804.7115968,112985909.5930997,112986026.55997327,112986152.02391037,112985713.42712171,112985799.97949299,112985903.21424794,112986018.68078886,112986142.85590863,112985710.58032238,112985795.54773462,112985897.199662,112986011.20017119,112986134.08885767,112985707.9245187,112985791.3883132,112985891.52052692,112986004.09368233,112986125.70784858,112985705.44025317,112985787.4763407,112985886.15024596,112985997.33717051,112986117.69535078,112985703.11060944,112985783.78971133,112985881.0644703,112985990.90740077,112986110.03265631
2020-04-13,112984453.65078045,112984564.7560017,112984689.0836286,112984820.6450491,112984955.28831989,112984446.66491775,112984555.50632916,112984678.56681702,112984810.02349783,112984945.75196475,112984440.31952408,112984546.80997796,112984668.24601558,112984798.97859171,112984934.93419248,112984434.55774702,112984538.70834865,112984658.33655205,112984787.96647078,112984923.58799683,112984429.31570216,112984531.18879029,112984648.92876557,112984777.22783564,112984912.14558358,112984424.5322515,112984524.21575841,112984640.04893816,112984766.88494176,112984900.85566556,112984420.15235998,112984517.74553989,112984631.69058037,112984756.99356857,112984889.85915217,112984416.12781233,112984511.73322691,112984623.83095542,112984747.57182176,112984879.23235723,112984412.41688073,112984506.13592215,112984616.43996254,112984738.61652656,112984869.01239084,112984408.98362479,112984500.91407889,112984609.48494059,112984730.11274701,112984859.21244244,112984405.79711486,112984496.0319162,112984602.93324223,112984722.03938872,112984849.83115864,112984402.83069742,112984491.45738441,112984596.753569,112984714.37251802,112984840.85848416,112984400.06134418,112984487.16192417,112984590.9166118,112984707.08732449,112984832.27933893,112984397.46909392,112984483.12014401,112984585.39530186,112984700.1592663,112984824.07594714,112984395.03658105,112984479.30947952,112984580.1648461,112984693.56471796,112984816.22931421
2020-04-14,112983135.12437125,112983246.08953941,112983370.43383683,112983502.15737759,112983637.10891862,112983128.15871467,112983236.86222161,112983359.93360013,112983491.5425428,112983627.56908485,112983121.83144815,112983228.18667316,112983349.62898394,112983480.50470299,112983616.74755509,112983116.0859402,112983220.10422778,112983339.73497647,112983469.49970452,112983605.39763056,112983110.85853627,112983212.60229827,112983330.34177919,112983458.7680829,112983593.95167305,112983106.08831018,112983205.64545582,112983321.47563982,112983448.43200158,112983582.658467,112983101.7204128,112983199.19011828,112983313.1300869,112983438.54719093,112983571.65894681,112983097.70678857,112983193.19150755,112983305.28242746,112983429.1317333,112983561.02942614,112983094.00584577,112983187.60684717,112983297.90261549,112983420.18244614,112983550.80700189,112983090.5817596,112983182.39670008,112983290.95804815,112983411.68439515,112983541.00484417,112983087.40369867,112983177.52538323,112983284.41613573,112983403.61649324,112983531.62157796,112983084.44509313,112983172.96093366,112983278.24563448,112983395.95481727,112983522.64712618,112983081.6829863,112983168.67486846,112983272.41728626,112983388.67456901,112983514.06638785,112983079.09747842,112983164.64186351,112983266.90406917,112983381.75121967,112983505.86156794,112983076.67125678,112983160.83941378,112983261.68123287,112983375.16115703,112983498.01365425
2020-04-15,112981824.23636943,112981934.26753022,112982057.92105688,112982189.1478684,112982323.77324311,112981817.34737383,112981925.12013184,112982047.49186125,112982178.58916001,112982314.27202508,112981811.09073861,112981916.52060956,112982037.25767046,112982167.61023825,112982303.49472551,112981805.41022977,112981908.50980027,112982027.43196629,112982156.66456044,112982292.19168529,112981800.24270919,112981901.0750892,112982018.10425802,112982145.99135637,112982280.79353023,112981795.52777556,112981894.18123308,112982009.3005283,112982135.71208645,112982269.54801105,112981791.21106973,112981887.78492479,112982001.01426719,112982125.88212243,112982258.5954456,112981787.24497682,112981881.84168918,112981993.22286215,112982116.5193884,112982248.01178528,112981783.58829443,112981876.30905116,112981985.89640747,112982107.62066098,112982237.8339231,112981780.20553891,112981871.14785884,112981979.00246733,112982099.1710336,112982228.07492508,112981777.06617695,112981866.32269275,112981972.50862752,112982091.14948593,112982218.73337534,112981774.14389913,112981861.80182983,112981966.38381803,112982083.53218272,112982209.79919633,112981771.41597645,112981857.55700412,112981960.59894744,112982076.29442398,112982201.2573119,112981768.86270872,112981853.56308666,112981955.1271504,112982069.41178241,112982193.08996731,112981766.46695887,112981849.79774791,112981949.94382238,112982062.86074679,112982185.27819985
2020-04-16,112980556.81742914,112980671.67546755,112980799.93983969,112980935.51505919,112981074.23868518,112980549.62380773,112980662.23489274,112980789.23480852,112980924.70889336,112981064.53150669,112980543.08083962,112980653.35139558,112980778.72348906,112980913.46812421,112981053.51770486,112980537.13192657,112980645.06839538,112980768.62545142,112980902.25662607,112981041.96325035,112980531.71288429,112980637.37413955,112980759.03329653,112980891.31947735,112981030.30796759,112980526.76203148,112980630.23338455,112980749.97447611,112980880.78142574,112981018.80512041,112980522.22369836,112980623.60239524,112980741.4430493,112980870.69964592,112981007.59834991,112980518.04901944,112980617.43606825,112980733.41646816,112980861.09298396,112980996.76559259,112980514.19563809,112980611.69122133,112980725.86461072,112980851.958608,112980986.3448908,112980510.62702355,112980606.3279815,112980718.75467354,112980843.28168164,112980976.3499302,112980507.31170103,112980601.31022812,112980712.05379903,112980835.04106116,112980966.7795755,112980504.22251801,112980596.60557415,112980705.73044328,112980827.21267371,112980957.62381203,112980501.335992,112980592.18513417,112980699.7550365,112980819.77151722,112980948.86748749,112980498.63174911,112980588.0232066,112980694.1002463,112980812.69282967,112980940.49268346,112980496.09204936,112980584.09693532,112980688.74102053,112980805.95275217,112980932.48022014
2020-04-17,112979255.11275795,112979365.25062546,112979489.08664992,112979620.54418203,112979755.47786364,112979248.20715722,112979356.12593548,112979478.69569525,112979610.02423178,112979746.00621736,112979241.93220654,112979347.54476328,112979468.4967296,112979599.08410439,112979735.26165198,112979236.23226266,112979339.54830965,112979458.70260881,112979588.1755155,112979723.99198492,112979231.04462907,112979332.12445155,112979449.40277214,112979577.53689033,112979712.62645233,112979226.30922966,112979325.23844253,112979440.62338613,112979567.28938451,112979701.41206363,112979221.97194229,112979318.84742981,112979432.35822979,112979557.48833074,112979690.48877087,112979217.9853238,112979312.90733604,112979424.58501059,112979548.15175195,112979679.93237837,112979214.308295,112979307.37602668,112979417.27413829,112979539.27659099,112979669.77975892,112979210.90545975,112979302.21463838,112979410.39347163,112979530.84813537,112979660.0440304,112979207.74634594,112979297.38799466,112979403.91086361,112979522.84556533,112979650.72386849,112979204.80468564,112979292.8645769,112979397.79548284,112979515.24524081,112979641.80930659,112979202.05777694,112979288.61629105,112979392.01844883,112979508.02264592,112979633.28538738,112979199.4859361,112979284.61815287,112979386.55308206,112979501.1535235,112979625.13447551,112979197.07203434,112979280.84795485,112979381.37494095,112979494.6145178,112979617.33772413
2020-04-18,112977999.38310482,112978108.99127154,112978232.52248722,112978363.81420763,112978498.68490307,112977992.5096073,112978099.92079668,112978222.18703799,112978353.34220296,112978489.24940863,112977986.26305313,112978091.38987373,112978212.04199165,112978342.45153852,112978478.54560775,112977980.58821708,112978083.43956691,112978202.29910453,112978331.59185311,112978467.31840931,112977975.422828,112978076.05793396,112978193.04740028,112978321.00050686,112978455.99539955,112977970.70719755,112978069.21053278,112978184.31297317,112978310.7981421,112978444.82265751,112977966.38754186,112978062.85484886,112978176.08969945,112978301.03988387,112978433.93962526,112977962.41670707,112978056.94713664,112978168.35546309,112978291.7437171,112978423.42184702,112977958.75385945,112978051.44556962,112978161.08088177,112978282.9066396,112978413.30608475,112977955.36381063,112978046.31156266,112978154.2340286,112978274.5140428,112978403.60543534,112977952.2162644,112978041.51018703,112978147.78296424,112978266.54523417,112978394.3186062,112977949.2851022,112978037.01014298,112978141.69705236,112978258.97670962,112978385.43569303,112977946.5477494,112978032.7835292,112978135.94759218,112978251.78408912,112978376.94181705,112977943.98463102,112978028.80553108,112978130.50806798,112978244.94324693,112978368.81942925,112977941.57871167,112978025.05409029,112978125.35418656,112978238.43095148,112978361.04977138
2020-04-19,112976699.04090638,112976796.73370507,112976908.883499,112977029.50539716,112977154.46555594,112976692.9372287,112976788.45824033,112976899.31867307,112977019.72812964,112977145.60148811,112976687.40840487,112976780.69087097,112976889.9425949,112977009.56913422,112977135.55200659,112976682.40142043,112976773.46664056,112976880.95035538,112976999.44862498,112977125.01823373,112976677.85770948,112976766.7722491,112976872.42291917,112976989.58770913,112977114.40212883,112976673.72166437,112976760.5741314,112976864.38290565,112976980.0981223,112977103.93454877,112976669.94347799,112976754.83168003,112976856.82320148,112976971.0303036,112977093.74588129,112976666.47967659,112976749.50347394,112976849.72204885,112976962.4000263,112977083.90636927,112976663.29274894,112976744.55011442,112976843.05113865,112976954.20354243,112977074.44980259,112976660.3504697,112976739.93538894,112976836.77997258,112976946.42636573,112977065.38777015,112976657.62516978,112976735.62660949,112976830.87819009,112976939.04843286,112977056.71839854,112976655.09305513,112976731.59455332,112976825.31676565,112976932.04715395,112977048.43178928,112976652.73360759,112976727.81322345,112976820.06857528,112976925.39921117,112977040.51343697,112976650.52907386,112976724.2595408,112976815.10861033,112976919.08160362,112977032.94639099,112976648.46403544,112976720.91302364,112976810.41399693,112976913.07223463,112977025.71262288
2020-04-20,112975515.73351221,112975615.61945735,112975730.21077242,112975853.38382114,112975980.93947166,112975509.47005291,112975607.22799152,112975720.53972486,112975843.50351283,112975971.98071994,112975503.78924084,112975599.3456466,112975711.05511838,112975833.2344858,112975961.82203795,112975498.63821897,112975592.0088606,112975701.9544939,112975823.00123687,112975951.17162672,112975493.95817213,112975585.20505325,112975693.32019456,112975813.02735327,112975940.43564965,112975489.6930684,112975578.90100181,112975685.17561392,112975803.42602919,112975929.84751941,112975485.79261348,112975573.05622435,112975677.51405852,112975794.24855997,112975919.53919598,112975482.21283874,112975567.6292987,112975670.31397733,112975785.51120937,112975909.58188894,112975478.91575675,112975562.58075172,112975663.5471375,112975777.21049261,112975900.00997278,112975475.86869635,112975557.87425452,112975657.18303674,112975769.33204368,112975890.83537577,112975473.04357767,112975553.4769807,112975651.19126111,112975761.85582867,112975882.056404,112975470.41623114,112975549.35955866,112975645.5427022,112975754.7592297,112975873.66323376,112975467.96579698,112975545.4958399,112975640.21013622,112975748.01886487,112975865.64136575,112975465.67421168,112975541.86259554,112975635.16844565,112975741.6116473,112975857.97381046,112975463.52577531,112975538.43919855,112975630.39464435,112975735.51538171,112975850.64247169
2020-04-21,112974394.32336624,112974499.34349416,112974619.17404203,112974747.41519283,112974879.78997847,112974387.62484188,112974490.6262961,112974609.23011729,112974737.30250105,112974870.64210698,112974381.53503801,112974482.42470592,112974599.46771838,112974726.78482284,112974860.2644521,112974376.00049245,112974474.77858387,112974590.09064703,112974716.29630215,112974849.37916341,112974370.96085265,112974467.67686258,112974581.18470378,112974706.06615795,112974838.40076041,112974366.35824169,112974461.08681667,112974572.7751698,112974696.21093276,112974827.5678031,112974362.14049274,112974454.96791385,112974564.85632813,112974686.78391716,112974817.01547618,112974358.26185937,112974449.27838871,112974557.40706299,112974677.80254234,112974806.81702194,112974354.68271896,112974443.97827473,112974550.3992507,112974669.26397304,112974797.00808807,112974351.36892048,112974439.03068136,112974543.80230173,112974661.15416309,112974787.60138205,112974348.29105544,112974434.40219872,112974537.58559783,112974653.45318694,112974778.59566273,112974345.42376612,112974430.06287724,112974531.71975902,112974646.13839887,112974769.98134097,112974342.74513151,112974425.98601048,112974526.17725407,112974639.18630245,112974761.74400549,112974340.23613983,112974422.14783962,112974520.93264234,112974632.57364188,112974753.8666561,112974337.88024296,112974418.52723941,112974515.96261135,112974626.2780203,112974746.33111998
2020-04-22,112973241.44478515,112973342.41423064,112973458.00603418,112973581.93870349,112973710.0506468,112973234.91622832,112973333.9692948,112973448.3828801,112973572.15041977,112973701.19045535,112973228.9831871,112973326.02449304,112973438.93586682,112973561.97064953,112973691.13966632,112973223.5929872,112973318.61834927,112973429.86218442,112973551.81962016,112973680.59781808,112973218.68636453,112973311.74004996,112973421.24480923,112973541.91915809,112973669.96640176,112973214.20657384,112973305.35780941,112973413.10814767,112973532.38200828,112973659.47643434,112973210.10251799,112973299.43229061,112973405.44661224,112973523.25968863,112973649.25878662,112973206.32942003,112973293.92297362,112973398.23971994,112973514.5690112,112973639.3843283,112973202.84851858,112973288.79109141,112973391.4602129,112973506.30717757,112973629.88751803,112973199.62642035,112973284.00086546,112973385.0784534,112973498.46054515,112973620.78060062,112973196.63438071,112973279.51989654,112973379.06478173,112973491.00978722,112973612.06231762,112973193.84762296,112973275.31914343,112973373.39074147,112973483.93295053,112973603.72333209,112973191.244735,112973271.37271173,112973368.02966926,112973477.2072637,112973595.74964322,112973188.80715169,112973267.6575665,112973362.95692857,112973470.81019303,112973588.12474886,112973186.51871784,112973264.15322739,112973358.149945,112973464.72004017,112973580.83101654
2020-04-23,112972159.33408538,112972260.85741615,112972377.28063065,112972502.0608209,112972630.95724048,112972152.6029514,112972252.34135506,112972367.64258714,112972492.28376248,112972622.11812237,112972146.48240787,112972244.32379904,112972358.1760096,112972482.11204086,112972612.08887331,112972140.91868566,112972236.84449214,112972349.07874534,112972471.96524227,112972601.56685027,112972135.85119036,112972229.89341892,112972340.43446513,112972462.06514055,112972590.95248313,112972131.22186288,112972223.43931781,112972332.2682203,112972452.52471042,112972580.47636183,112972126.97840008,112972217.44319297,112972324.57498804,112972443.39581941,112972570.2692818,112972123.07495224,112972211.86474107,112972317.33476444,112972434.69566464,112972560.40222593,112972119.47181675,112972206.6653259,112972310.52069122,112972426.42182605,112972550.9098608,112972116.13477895,112972201.80924031,112972304.1034605,112972418.56101263,112972541.80468024,112972113.03437845,112972197.26411507,112972298.05368319,112972411.09421481,112972533.08568552,112972110.14521387,112972193.00091013,112972292.34312393,112972403.99976024,112972524.74379352,112972107.44532673,112972188.99371244,112972286.94529954,112972397.25512372,112972516.76524258,112972104.91567233,112972185.21945491,112972281.83571984,112972390.83798578,112972509.13375115,112972102.53967315,112972181.65761594,112972276.99192923,112972384.72683384,112972501.83188745
2020-04-24,112971081.36292006,112971178.4604907,112971290.52004442,112971410.97958648,112971535.62604742,112971074.78720702,112971170.22028035,112971281.2070595,112971401.5300528,112971527.07805717,112971068.81304121,112971162.46380016,112971272.06044333,112971391.69953682,112971517.3794666,112971063.38650152,112971155.22928847,112971263.27132718,112971381.89358966,112971507.20473425,112971058.44733752,112971148.50684091,112971254.9204861,112971372.32653113,112971496.94111314,112971053.93804832,112971142.2660204,112971247.03204592,112971363.1075068,112971486.8115786,112971049.80696242,112971136.4689358,112971239.6010761,112971354.28659573,112971476.94258308,112971046.00886524,112971131.07645868,112971232.60817806,112971345.88036855,112971467.40273081,112971042.50465928,112971126.05109791,112971226.02733882,112971337.88643943,112971458.2255053,112971039.26069033,112971121.35821678,112971219.83018713,112971330.29192059,112971449.42294985,112971036.24800897,112971116.96642472,112971213.98828098,112971323.07840237,112971440.99406287,112971033.44167572,112971112.84756608,112971208.47429994,112971316.22490633,112971432.93002854,112971030.82014756,112971108.97652164,112971203.26262276,112971309.7096342,112971425.21751031,112971028.36475283,112971105.33093469,112971198.32955879,112971303.51099047,112971417.84073836,112971026.05924854,112971101.89091861,112971193.65338764,112971297.60816288,112971410.78283359
2020-04-25,112970032.21700314,112970124.72094627,112970232.17413726,112970348.06420475,112970468.2348687,112970025.82220587,112970116.76925425,112970223.19292581,112970338.94532886,112970459.97886857,112970020.01920965,112970109.2867699,112970214.3736381,112970329.45985772,112970450.61229724,112970014.75368786,112970102.31000613,112970205.90049762,112970319.99920042,112970440.78673287,112970009.96562621,112970095.82902841,112970197.85123786,112970310.77012128,112970430.87623262,112970005.59805675,112970089.81413378,112970190.2489474,112970301.87784451,112970421.09611745,112970001.59995988,112970084.22847897,112970183.0887025,112970293.3705797,112970411.56844789,112969997.92680062,112970079.03407611,112970176.35164422,112970285.26420128,112970402.3593984,112969994.54014249,112970074.1945601,112970170.01255491,112970277.55629861,112970393.50122002,112969991.40695202,112970069.67635576,112970164.04396158,112970270.23433767,112970385.00545956,112969988.49885137,112970065.44904959,112970158.41834044,112970263.28046732,112970376.87107134,112969985.79142147,112970061.48537315,112970153.10926437,112970256.67436878,112970369.08946986,112969983.26359029,112970057.76100719,112970148.09195769,112970250.39494231,112970361.64771138,112969980.89711078,112970054.25431353,112970143.3435175,112970244.42129298,112970354.53050931,112969978.67612238,112970050.94605005,112970138.84295017,112970238.73328951,112970347.72151284
2020-04-26,112969033.67089207,112969122.442756,112969226.49105793,112969339.16601337,112969456.2620852,112969027.32719262,112969114.68943633,112969217.76056959,112969330.3014874,112969448.23109542,112969021.57799502,112969107.39467208,112969209.18761194,112969321.08060895,112969439.11980762,112969016.36710419,112969100.59385672,112969200.95125777,112969311.88387282,112969429.56204431,112969011.633317,112969094.2771141,112969193.12705714,112969302.91227742,112969419.92167002,112969007.31893252,112969088.41532406,112969185.7374394,112969294.26811218,112969410.40813863,112969003.37249777,112969082.97243553,112969178.77760419,112969285.99824153,112969401.14018495,112968999.74923903,112969077.91130815,112969172.22920649,112969278.11809614,112969392.1821804,112968996.41060671,112969073.19640568,112969166.06772147,112969270.62533146,112969383.56549719,112968993.3235348,112969068.79492961,112969160.2664337,112969263.50776175,112969375.30136737,112968990.45966363,112969064.67717795,112969154.79857963,112969256.74803245,112969367.38877349,112968987.79462375,112969060.81652586,112969149.63846311,112969250.32639019,112969359.8193636,112968985.30741112,112969057.18923242,112969144.76199429,112969244.22232246,112969352.58054629,112968982.97985703,112969053.77417745,112969140.14690477,112969238.4155159,112969345.65745112,112968980.79618378,112969050.55258198,112969135.77278286,112969232.88639958,112969339.03417228
2020-04-27,112967997.6137391,112968075.00446776,112968166.61623536,112968266.53793569,112968370.9504442,112967992.25111127,112968068.17661427,112968158.79189985,112968258.52376767,112968363.65250835,112967987.40726857,112968061.76672983,112968151.12004316,112968250.19566056,112968355.37832458,112967983.03083672,112968055.80379276,112968143.76035814,112968241.89797215,112968346.7050468,112967979.06701896,112968050.27694032,112968136.77926947,112968233.8119638,112968337.96356541,112967975.46467307,112968045.15860532,112968130.19549836,112968226.0293,112968329.34392892,112967972.17848831,112968040.41541043,112968124.00343809,112968218.59142421,112968320.95348772,112967969.16922344,112968036.013299,112968118.18548378,112968211.511371,112968312.85008702,112967966.4032213,112968031.91987205,112968112.71864867,112968204.78617112,112968305.06156749,112967963.85170558,112968028.10534701,112968107.5781325,112968198.4040465,112968297.59749609,112967961.49006578,112968024.54283762,112968102.73922637,112968192.34863895,112968290.45635824,112967959.29720789,112968021.20830555,112968098.17829482,112968186.60151029,112968283.63003288,112967957.2549934,112968018.08036415,112968093.87324144,112968181.14361674,112968277.10660575,112967955.34776606,112968015.14002548,112968089.80368616,112968175.95616604,112968270.87214829,112967953.56195755,112968012.37043697,112968085.95098329,112968171.02109973,112968264.91184328
2020-04-28,112967057.50718369,112967130.02525759,112967217.10756284,112967312.8085184,112967413.28563581,112967052.3469837,112967123.51329441,112967209.62472382,112967305.1153343,112967406.25778288,112967047.69728062,112967117.40433408,112967202.29070206,112967297.12300646,112967398.29129368,112967043.50514254,112967111.72523955,112967195.25798987,112967289.16219185,112967389.94228606,112967039.71532929,112967106.46492009,112967188.5897563,112967281.4067623,112967381.52946997,112967036.2768489,112967101.59645675,112967182.30352806,112967273.94448586,112967373.2357823,112967033.14484273,112967097.08749941,112967176.39358996,112967266.81489177,112967365.16445136,112967030.28066021,112967092.90514965,112967170.84279315,112967260.03024206,112967357.3710037,112967027.65128306,112967089.01817355,112967165.62888566,112967253.58745474,112967349.88206702,112967025.2285727,112967085.3979008,112967160.72792274,112967247.47501674,112967342.70667908,112967022.98852935,112967082.01847796,112967156.11608396,112967241.67704411,112967335.84321988,112967020.9106304,112967078.85681157,112967151.77060717,112967236.17568061,112967329.28372332,112967018.97726446,112967075.89237161,112967147.67022915,112967230.95251098,112967323.01658677,112967017.17325762,112967073.10694343,112967143.79535048,112967225.989381,112967317.02828339,112967015.48548062,112967070.48437087,112967140.12804921,112967221.26885794,112967311.30444485
2020-04-29,112966158.39916018,112966226.21377458,112966308.96475217,112966400.61877581,112966497.29563884,112966153.32465051,112966219.96388109,112966301.80080512,112966393.24000858,112966490.53900006,112966148.76488768,112966214.1040022,112966294.78099863,112966385.57559355,112966482.880872,112966144.66355051,112966208.65926397,112966288.05118008,112966377.94271511,112966474.8561049,112966140.96334045,112966203.61843188,112966281.67161395,112966370.50805418,112966466.77114059,112966137.61206332,112966198.95518082,112966275.65886053,112966363.35565452,112966458.80179875,112966134.56419872,112966194.6380715,112966270.00724608,112966356.52327827,112966451.04722385,112966131.78077227,112966190.63522243,112966264.70017599,112966350.02253915,112966443.56068353,112966129.22865129,112966186.91641761,112966259.71619678,112966343.85034668,112966436.36766042,112966126.8797109,112966183.45395544,112966255.0322589,112966337.99553952,112966429.47673236,112966124.71004158,112966180.22287992,112966250.62545335,112966332.44277969,112966422.88624036,112966122.69925472,112966177.20091638,112966246.47390261,112966327.1748525,112966416.58843514,112966120.82989593,112966174.36827615,112966242.55717944,112966322.17402022,112966410.57208204,112966119.08695817,112966171.7074123,112966238.85646221,112966317.42280702,112966404.82410671,112966117.4574807,112966169.20276897,112966235.35454588,112966312.90443905,112966399.3306349
2020-04-30,112965294.40847372,112965358.162808,112965437.23407504,112965525.44550037,112965618.86738765,112965289.28186058,112965352.08465664,112965430.32346068,112965518.33248457,112965612.34708142,112965284.6904106,112965346.38825329,112965423.55229965,112965510.94437955,112965604.95709577,112965280.57180445,112965341.09741977,112965417.06122184,112965503.58694431,112965597.21362503,112965276.86447346,112965336.20071362,112965410.90828986,112965496.42082849,112965589.41239434,112965273.51321661,112965331.67212816,112965405.109412,112965489.52701147,112965581.72304921,112965270.47039409,112965327.48078069,112965399.65905806,112965482.94185714,112965574.24123031,112965267.69552918,112965323.59543677,112965394.54117364,112965476.67652585,112965567.01830278,112965265.1544164,112965319.98654173,112965389.73502658,112965470.72800766,112965560.0788197,112965262.81815928,112965316.62703145,112965385.21835317,112965465.08551706,112965553.43102366,112965260.66228956,112965313.49254568,112965380.96903177,112965459.73424694,112965547.07328242,112965258.6660118,112965310.56135714,112965376.965941,112965454.65758476,112965540.99809043,112965256.81157435,112965307.81417476,112965373.1893627,112965449.83841707,112965535.19458263,112965255.0837524,112965305.23390158,112965369.62113084,112965445.25988583,112965529.65012199,112965253.46942566,112965302.80538729,112965366.24464124,112965440.90581183,112965524.35130276
